Word,Concreteness_Rating
arraign,2.420
arraigned,0
arraigning,0
arraignment,2.580
arrange,2.790
arranged,0
arrangement,2.300
arrangements,0
arranges,0
arranging,0
arrant,0
array,2.540
arrears,0
arrest,3.930
arrested,0
arresting,2.840
arrests,0
arrival,3.070
arrivals,0
arrive,3.220
arrived,0
arrives,0
arriving,0
arrogance,1.740
arrogant,2.070
arrogantly,1.930
arrow,4.970
arrowed,2.710
arrowhead,4.700
arrowheads,0
arrowroot,0
arrows,0
arroyo,0
arsenal,3.860
arsenic,4.290
arson,3.660
art,4.170
Artemis,0
arterial,0
arteries,0
arteriolosclerosis,3.350
arteriosclerosis,0
artery,4.480
artery's,0
artful,2.420
artfully,1.810
artfulness,1.900
arthritic,3.350
arthritis,3.500
Arthur,0
Arthur's,0
artichoke,4.630
article,4.330
articles,0
articulate,2.200
articulated,2.080
articulation,2.650
articulations,0
artifact,4.500
artifacts,0
artificial,2.930
artificially,1.810
artillerist,0
artillery,4.310
artisan,3.030
artisans,0
artist,4.240
artiste,0
artistic,2.140
artistically,2.130
artistry,2.000
artists,0
artist's,0
artless,1.890
arts,3.750
art's,0
arty,0
Aryan,0
as,1.330
asbestos,4.520
ascend,2.660
ascendancy,0
ascended,0
ascendent,0
ascending,2.660
ascension,2.370
ascent,2.610
ascertain,2.110
ascertainable,1.650
ascertained,0
ascetic,0
asceticism,0
ascribe,2.440
ascribed,0
ascribes,0
ascription,0
aseptic,2.070
asexual,2.430
ash,4.960
ashamed,1.740
ashbin,0
ashcan,4.780
ashen,3.120
ashes,4.920
Ashley,0
ashore,3.420
ashtray,4.970
ashtrays,0
ashy,3.320
Asia,0
Asian,0
Asians,0
Asiatic,0
aside,2.210
Asimov's,0
asinine,1.670
ask,2.520
askance,0
asked,0
askew,3.040
asking,0
asks,0
aslant,0
asleep,3.710
asocial,1.960
asp,0
asparagus,4.960
aspect,1.820
aspects,0
aspen,4.590
asphalt,4.830
asphyxiate,3.740
asphyxiation,3.630
aspirate,3.300
aspiration,1.810
aspirations,0
aspire,1.530
aspired,0
aspires,0
aspirin,4.760
aspiring,1.870
ass,4.670
assail,2.680
assailant,3.960
assailants,0
assailed,0
assailing,0
assassin,4.430
assassinate,3.000
assassinated,0
assassination,3.800
assassins,0
assault,3.410
assaulted,0
assaulting,0
assaults,0
assay,0
assayed,0
assaying,2.390
assemblage,3.000
assemblages,0
assemble,3.670
assembled,0
assemblies,0
assembling,0
assembly,3.790
assemblyman,3.740
assent,2.640
assented,0
assert,2.030
asserted,0
asserting,0
assertion,2.200
assertions,0
assertive,2.070
assertiveness,2.100
asserts,0
asses,0
assess,2.260
assessed,2.000
assessing,0
assessment,2.110
assessments,0
assessor,2.960
assessors,0
assessor's,0
asset,2.920
assets,3.520
asshole,4.080
assiduous,0
assign,2.860
assignation,0
assigned,1.750
assignee,0
assigning,0
assignment,3.860
assignments,0
assigns,0
assimilate,2.170
assimilated,0
assimilation,2.030
assist,2.520
assistance,2.250
assistant,4.070
assistants,0
assisted,0
assisting,0
assists,0
associate,3.410
associated,2.120
associates,0
associating,0
association,2.300
associations,0
association's,0
associatively,1.880
assonance,0
assort,2.330
assorted,3.150
assortment,2.500
assuage,0
assuaged,0
assume,1.750
assumed,1.860
assumes,0
assuming,1.500
assumption,1.840
assumptions,0
assurance,1.760
assurances,0
assure,2.430
assured,2.210
assuredly,1.820
assures,0
assuring,1.620
Assyrian,0
aster,0
Asteria,0
asterisk,4.000
asterisks,0
asteroid,4.860
asteroidal,0
asthma,3.710
asthmatic,2.960
astigmatism,3.150
astonish,1.700
astonished,2.150
astonishing,1.680
astonishingly,1.550
astonishment,2.920
astound,1.930
astounded,1.710
astounding,1.690
astral,2.260
astray,0
astride,2.580
astringency,2.000
astringent,3.210
astrodome,0
astrolabe,0
astrology,2.480
astronaut,4.750
astronomer,4.270
astronomical,2.920
astronomically,1.860
astronomy,3.030
astrophysics,3.000
astute,1.850
astuteness,0
asunder,0
asylum,4.410
asymmetric,3.500
asymmetrical,3.210
asymmetrically,2.300
asymmetry,2.890
asymptotic,0
asymptotically,0
at,2.070
ate,3.740
Athabascan,0
atheism,2.230
atheist,2.930
atheistic,1.670
atheists,0
Athena,0
Athenian,0
Athenians,0
Athens,0
athlete,4.300
athletes,0
athlete's,0
athletic,2.690
athleticism,1.970
athletics,3.650
Atlanta,0
Atlanta's,0
Atlantic,3.260
Atlantis,0
atlas,4.790
atmosphere,3.040
atmospheres,0
atmospheric,2.900
atoll,0
atom,3.340
atomic,2.930
atomize,2.240
atoms,0
atonal,0
atonally,0
atone,1.880
atonement,1.440
atop,3.240
atrocious,1.690
atrociously,1.650
atrocities,0
atrocity,2.150
atrophied,0
atrophy,2.860
attach,3.330
attache,0
attached,3.230
attaches,0
attaching,0
attachment,3.040
attachments,0
attack,3.710
attacked,0
attacker,4.040
attackers,0
attacker's,0
attacking,0
attacks,0
attain,2.180
attainable,2.190
attained,0
attaining,0
attainment,2.130
attainments,0
attains,0
attempt,2.220
attempted,2.000
attempting,0
attempts,0
attend,3.170
attendance,3.070
attendant,4.440
attendants,0
attended,0
attending,0
attends,0
attention,2.300
attentions,0
attentive,1.780
attentively,1.970
attenuate,0
attest,1.890
attested,0
attesting,0
Attic,4.530
attire,4.470
attired,0
attitude,1.970
attitudes,0
attorney,4.520
attorneys,0
attorney's,0
attract,2.730
attracted,0
attracting,0
attraction,2.240
attractions,0
attractive,2.640
attractively,1.930
attracts,0
attributable,1.810
attribute,2.330
attributed,0
attributes,0
attributing,0
attribution,2.040
attrition,0
attuned,0
atypical,1.930
auburn,3.720
auction,3.930
auctioneer,4.550
auctioneer's,0
audacious,1.630
audacity,1.620
audible,3.230
audibly,2.930
audience,4.290
audiences,0
audio,3.500
audiovisual,2.970
audit,3.150
audited,0
auditing,0
audition,3.660
auditioning,0
auditions,0
auditor,3.380
auditorium,4.700
auditors,0
auditory,3.070
audits,0
Audrey,0
Audubon,0
auger,0
aught,0
augment,2.810
augmentation,2.740
augmented,2.460
augmenting,0
augurs,0
August,3.040
Augusta,0
Augustan,0
Augusta's,0
Augustine,0
Augustine's,0
Augustus,0
aunt,4.170
auntie,4.480
aunts,0
aunt's,0
aura,2.670
aural,2.520
aureola,0
aureole,0
aurora,3.480
Auschwitz,0
auspices,1.860
auspicious,1.960
auspiciously,1.590
Aussie,0
austere,1.960
austerely,0
austerity,1.380
Austin,0
Austin's,0
Australia,0
Australian,0
Austria,0
Austrian,0
autarchy,0
authentic,2.310
authenticate,2.280
authenticated,0
authentication,2.000
authentications,0
authenticator,3.110
authenticity,1.740
author,4.260
authoritarian,2.080
authoritarianism,1.670
authoritative,1.680
authoritatively,1.540
authorities,0
authority,2.340
authority's,0
authorization,2.450
authorizations,0
authorize,2.220
authorized,2.220
authorizes,0
authorizing,0
authors,0
author's,0
authorship,2.520
autism,2.690
autistic,2.890
auto,4.000
autobahn,0
autobiographic,0
autobiographical,2.770
autobiography,3.740
autocracies,0
autocracy,2.230
autocrat,0
autocratic,1.740
autocrats,0
autoerotism,0
autograph,4.230
autoloader,0
automate,2.710
automated,2.750
automatic,2.820
automatically,2.030
automation,2.480
automaton,3.460
automobile,4.960
automobiles,0
automotive,4.190
autonomic,0
autonomous,2.000
autonomy,2.040
autopsied,0
autopsy,4.290
autos,0
autumn,3.270
autumnal,0
auxiliaries,0
auxiliary,2.640
avail,1.330
availabilities,0
availability,2.320
available,2.110
availed,0
availing,0
avalanche,4.320
avarice,0
avaricious,0
avenge,2.070
avenging,2.070
avenue,4.000
avenues,0
average,2.400
averaged,0
averages,0
averaging,0
averse,0
aversion,1.850
aversive,0
avert,2.410
averted,2.030
averting,0
aviary,0
aviation,3.390
aviator,4.570
aviators,0
avid,1.720
avidity,0
avidly,1.880
avocado,4.890
avocados,0
avocation,0
avoid,2.410
avoidable,1.790
avoidance,1.860
avoided,0
avoiding,0
avoids,0
avow,0
avowed,1.830
await,1.540
awaited,0
awaiting,0
awaits,0
awake,3.320
awaken,3.450
awakened,0
awakening,3.070
awakens,0
award,4.140
awarded,0
awarding,0
awards,0
aware,2.000
awareness,1.840
awash,2.080
away,2.230
awe,1.890
awed,1.780
aweigh,0
awesome,1.830
awestruck,2.030
awful,1.920
awfully,1.670
awfulness,2.200
awhile,1.540
awkward,2.000
awkwardly,1.840
awkwardness,2.340
awl,3.810
awning,4.610
awnings,0
awoke,3.760
awry,2.100
ax,4.900
axe,5.000
axes,4.680
axial,0
axially,2.650
axiological,0
axiom,2.000
axiomatic,0
axioms,0
axis,3.570
axle,4.500
axles,0
aye,2.090
ayes,0
azalea,4.400
azaleas,0
Azerbaijan,0
azimuth,0
azure,0
babble,3.310
babbled,0
babe,3.670
babes,0
babies,0
baboon,4.920
baby,5.000
babyhood,2.770
Babylon,0
Babylonian,0
Babylonians,0
baby's,0
baccalaureate,0
baccarat,0
Bacchanal,0
Bacchus,0
Bach,0
bachelor,4.320
bachelors,0
back,4.330
backache,4.000
backbend,3.920
backbends,0
backboard,4.930
backbone,4.190
backbreaking,3.000
backdoor,4.500
backdrop,4.480
backed,2.430
backer,2.800
backers,0
backfire,2.860
backgammon,4.470
background,3.260
backgrounds,0
backhand,3.880
backhanded,2.760
backing,2.850
backlash,1.850
backless,3.740
backlog,3.290
backpack,4.960
backpedal,3.810
backs,0
backscratcher,4.580
backseat,4.610
backside,4.070
backslide,2.930
backspace,4.100
backstage,4.310
backstairs,4.330
backstitch,0
backstitching,0
backstroke,4.460
backtalk,3.110
backtrack,2.590
backup,3.200
backward,3.410
backwards,3.170
backwash,3.760
backwater,3.040
backwoods,3.220
backwoodsman,4.180
backyard,4.570
backyards,0
bacon,4.900
bacteria,4.140
bacterial,3.540
bacteriologist,3.770
bacteriology,2.870
bacterium,3.690
bad,1.680
bade,0
badge,4.930
badger,4.370
badgering,0
badges,0
Badlands,3.050
badly,1.930
badmen,0
badminton,4.700
badness,2.260
baffle,2.370
baffled,2.160
bafflers,0
baffling,1.720
bag,4.900
bagatelle,0
bagful,3.620
baggage,4.430
bagged,3.770
baggy,3.610
bagpipe,4.970
bags,0
bah,0
Bahamas,0
Bahrain,0
bail,3.860
bailiff,4.500
bailing,0
bailment,0
bairn,0
bait,4.450
baited,0
bake,4.210
baked,4.190
baker,4.710
bakery,4.830
bakes,0
baking,4.100
baklava,4.320
balance,2.890
balanced,2.790
balances,0
balancing,3.170
balconies,0
balcony,4.680
bald,4.690
balderdash,0
balding,3.930
baldness,3.960
baldy,0
bale,4.300
baleful,0
bales,0
Bali,0
Balinese,0
balk,2.760
Balkans,0
balked,0
balkiness,0
balking,0
balks,0
ball,5.000
ballad,3.880
ballade,0
ballads,0
ballast,3.140
balled,2.930
ballerina,4.610
ballerinas,0
ballet,4.040
ballets,0
ballfields,0
ballgowns,0
ballistic,2.610
ballistics,3.120
balloon,4.920
ballooning,2.890
balloonist,4.500
balloons,0
ballot,4.730
ballots,0
ballplayer,4.680
ballplayers,0
ballpoint,4.410
ballroom,4.700
balls,0
ball's,0
ballyhoo,0
balm,3.680
balmy,2.800
balsam,4.210
balsams,0
Baltic,0
Baltimore,0
Baltimore's,0
Bambi,0
bambino,4.190
bamboo,4.860
bamboozle,2.250
ban,2.370
banal,0
banality,0
banana,5.000
bananas,0
band,4.680
bandage,4.850
bandaged,0
bandages,0
bandaging,0
bandanna,5.000
banded,3.120
banding,3.150
bandit,4.360
banditos,0
bandits,0
bandmaster,4.250
bandoleers,0
bands,0
bandstand,4.190
bandwagon,3.290
bandwidth,3.190
bane,0
bang,3.770
banged,0
banging,3.380
Bangkok,0
Bangladesh,0
bangle,4.380
bangles,0
bangs,0
banish,2.410
banished,0
banishes,0
banishing,0
banishment,2.160
banister,4.750
banisters,0
banjo,4.900
bank,4.780
bankbill,0
bankbook,4.810
banked,3.290
banker,4.430
bankers,0
banking,3.550
banknote,4.880
bankroll,3.750
bankrupt,3.240
bankruptcy,2.680
banks,0
banned,0
banner,4.800
banners,0
banning,2.280
banquet,4.000
banquets,0
bans,0
banshee,3.120
banshees,0
bantam,0
bantamweight,0
banter,2.850
bantered,0
bantering,0
baobab,0
baptism,3.410
baptismal,3.040
baptisms,0
Baptist,0
baptistery,0
Baptists,0
baptist's,0
baptize,3.830
baptized,0
bar,4.670
barb,4.520
Barbados,0
Barbara,0
barbarian,3.520
barbarians,0
barbaric,2.500
barbarism,2.410
barbarity,0
barbarous,1.630
barbecue,4.520
barbecued,0
barbecues,0
barbed,3.810
barbel,0
barbell,4.790
barber,4.590
barber's,0
barbital,0
barbiturate,0
barbs,0
bard,0
bards,0
bare,3.210
bareback,3.960
barefoot,4.620
barefooted,4.330
barelegged,4.070
barely,1.710
barflies,0
bargain,2.590
bargaining,2.760
bargains,0
barge,4.660
barges,0
barging,0
baritone,3.670
barium,0
bark,4.520
barkeep,4.220
barker,4.120
barking,4.190
barley,4.590
barleycorn,0
barmaid,4.170
barn,4.790
barnacle,4.920
barns,0
barnstorm,0
barnstormer,0
barnyard,4.790
barnyards,0
barometer,4.570
barometric,2.760
baron,4.140
baronage,0
baroness,3.920
baronial,0
barons,0
barony,0
baroque,2.620
barrack,4.780
barracks,0
barracuda,5.000
barrage,0
barred,3.110
barrel,4.860
barrels,0
barren,3.200
barrette,4.120
barricade,4.570
barricades,0
barrier,4.410
barriers,0
barring,2.370
barrow,0
Barry,0
bars,0
bartender,4.820
barter,2.960
Bartlett,0
basalt,0
base,3.860
baseball,4.860
baseballs,0
baseball's,0
baseboard,4.900
based,1.850
baseless,2.110
baseline,2.860
baseman,4.110
basement,4.890
basements,0
baser,0
bases,3.630
bash,3.520
bashful,2.190
basic,2.260
basically,1.320
basics,2.270
basil,4.760
basilica,0
basil's,0
basin,4.630
basing,0
basis,1.830
bask,3.030
basked,0
basket,5.000
basketball,4.970
baskets,0
basketwork,4.480
basking,0
bass,4.310
basses,0
basset,0
bassinet,4.710
bassoon,4.670
bast,0
bastard,3.140
bastardize,1.930
bastards,0
bastard's,0
baste,4.070
basting,4.070
bastion,0
bat,5.000
batch,3.800
bate,0
bath,4.850
bathe,4.190
bathed,0
bathers,0
bathing,4.070
bathrobe,5.000
bathroom,4.520
bathrooms,0
baths,0
bathtub,4.920
bathtubs,0
batman,4.500
baton,4.640
bats,4.760
battalion,3.750
battalions,0
batted,0
batten,0
battens,0
batter,4.410
battered,3.040
batteries,0
battering,2.820
batters,0
batter's,0
battery,4.670
batting,4.140
battle,4.000
battlefield,4.540
battlefields,0
battlefront,4.000
battleground,4.040
battlements,0
battles,0
battleship,4.810
battling,0
bauble,3.230
baubles,0
Bauhaus,0
Bavaria,0
bawdy,0
bawl,3.520
bawled,0
bawling,0
bay,4.810
bayed,0
baying,0
bayonet,4.770
bayonets,0
bayou,4.540
bays,0
bazaar,3.630
bazaars,0
bazooka,4.660
be,1.850
beach,4.790
beachcomber,0
beaches,0
beachhead,0
beaching,0
beachwear,4.640
beacon,4.380
bead,4.900
beaded,4.410
beadle,0
beadles,0
beads,0
beadsman,0
beady,3.460
beagle,4.810
beak,4.960
beaker,4.720
beakers,0
beall,0
beam,3.960
beaming,2.520
beams,0
bean,5.000
beanpole,4.790
beans,0
beanstalk,4.700
bear,4.880
bearable,2.250
beard,4.960
bearded,4.620
beardless,4.360
beardown,0
beards,0
bearer,3.580
bearing,2.820
bearings,3.000
bearish,2.480
bears,0
bear's,0
bearskin,4.730
beast,4.630
beastly,2.260
beasts,0
beat,3.970
beaten,3.210
beater,3.620
beating,3.760
beatings,0
beatnik,0
beatniks,0
Beatrice,0
beats,0
beau,3.730
Beaujolais,0
beaut,0
beauteous,0
beautician,4.690
beauties,0
beautiful,2.160
beautifully,1.720
beautify,2.500
beautifying,0
beauty,2.930
beauty's,0
beaver,4.680
beavertail,0
bebop,2.540
became,0
because,1.220
beck,0
Becket,0
beckon,3.000
beckoned,0
beckoning,2.970
beckons,0
become,1.540
becomes,1.610
becoming,1.670
bed,5.000
bedazzled,0
bedazzlement,2.120
bedbug,4.540
bedbugs,0
bedclothes,4.630
bedded,2.700
bedding,4.610
bedevil,0
bedfast,0
bedfellow,3.750
bedground,0
bedlam,0
Bedouin,0
bedpan,5.000
bedpost,4.790
bedraggled,0
bedridden,3.390
bedrock,4.460
bedroom,4.900
bedrooms,0
bedroom's,0
beds,0
bedside,3.920
bedsore,4.610
bedspread,4.850
bedsprings,0
bedstead,0
bedtime,2.900
bee,4.880
beech,3.960
beef,4.740
beefcake,3.900
beefeater,0
beefed,0
beef's,0
beefsteak,4.760
beefy,3.190
beehive,4.930
beeline,3.080
been,1.920
beep,4.000
beeps,0
beer,4.880
beers,0
bees,4.720
bee's,0
beeswax,4.880
beet,4.800
Beethoven,0
Beethoven's,0
beetle,4.830
beetles,0
beetling,0
beetroot,0
beets,0
befall,1.720
befell,0
befit,0
befits,0
befitting,2.040
befogged,0
before,1.960
beforehand,1.970
befoul,2.080
befouled,0
befriend,2.360
befuddle,2.250
befuddled,2.290
befuddles,0
befuddling,0
beg,2.960
began,0
beget,2.250
beggar,4.590
beggarman,0
beggars,0
beggar's,0
beggarwoman,0
beggary,0
begged,0
begging,3.220
begin,2.560
beginner,2.730
beginners,0
beginner's,0
beginning,2.500
beginnings,0
begins,0
begone,1.850
begonia,0
begotten,0
begrudge,1.890
begs,0
beguile,1.760
beguiled,0
beguilement,1.480
beguiling,1.620
begun,1.690
behalf,1.520
behave,1.780
behaved,0
behaves,0
behaving,0
behavior,2.190
behavioral,1.480
behaviorally,0
behaviors,0
behead,4.240
beheading,0
beheld,2.070
behemoth,3.150
behind,3.480
behold,1.670
beholder,3.040
beholds,0
behooves,1.580
beige,3.410
beige's,0
being,1.930
beings,0
Beirut,0
bejewel,3.110
belated,1.890
belatedly,1.630
belch,4.140
belched,0
belching,0
beleaguer,0
belfry,0
Belgian,0
Belgians,0
Belgium,0
belief,1.190
beliefs,0
believable,1.460
believably,0
believe,1.550
believed,0
believer,2.730
believers,0
believes,0
believing,1.690
belittle,2.100
belittling,0
bell,4.960
bellboy,4.390
bellboys,0
belle,3.080
belles,0
bellflower,4.260
bellhop,4.420
bellhops,0
bellicose,0
bellies,0
belligerence,2.330
belligerency,2.320
belligerent,2.290
belligerently,0
bellman,4.890
bellow,3.420
bellowed,0
bellowing,0
bellows,0
bellow's,0
bells,0
belly,4.800
belong,1.430
belonged,0
belonging,1.920
belongings,3.880
belongs,0
beloved,2.140
below,3.450
belowground,4.040
belt,4.900
belted,4.040
belting,3.080
belts,0
beltway,3.720
bemoan,0
bemoans,0
bemuse,1.960
Ben,0
bench,4.870
benched,0
benches,0
benchmarks,0
bend,3.880
bended,3.320
bending,3.180
bends,0
beneath,3.110
Benedict,0
Benedictine,0
benediction,2.000
benefaction,0
benefactor,3.360
benefactor's,0
benefice,0
beneficence,0
beneficent,0
beneficial,1.770
beneficiaries,0
beneficiary,3.000
beneficient,0
benefit,2.250
benefited,0
benefits,0
benevolence,1.630
benevolent,1.440
Bengal,0
benign,1.890
Benjamin,0
Ben's,0
bent,3.620
benzene,4.200
Beowulf,0
bequeath,2.000
bequeathed,0
bequest,0
bequests,0
berate,2.500
berated,0
bereave,1.960
bereavement,2.330
bereavements,0
bereft,0
beret,4.800
berg,0
Berkeley,0
Berlin,0
Berliners,0
Berlin's,0
Bermuda,0
Bern,0
Bernard,0
berries,0
berry,4.930
berserk,2.350
Bert,0
berth,0
Bertha,0
beseech,0
beset,0
besets,0
besetting,0
beside,2.590
besides,2.250
besiege,2.460
besieged,2.280
besiegers,0
besieging,0
besmear,0
besmirch,0
besmirched,0
besmirching,0
best,1.600
bested,0
bestial,0
bestiality,2.750
bestow,2.070
bestowal,2.240
bestowed,0
bestseller,2.590
bestselling,2.520
bestubbled,0
bet,3.100
beta,2.840
Beth,0
Bethlehem,0
betide,0
betray,2.170
betrayal,1.760
betrayed,0
betrayer,2.900
betraying,0
betrays,0
betroth,0
betrothal,2.670
betrothed,2.360
bets,0
better,1.910
bettering,1.840
betterment,0
betters,0
betting,3.570
Betty,0
Betty's,0
between,2.720
betwixt,0
bevel,4.220
beveled,0
beveling,0
bevels,0
beverage,4.600
beverages,0
bewail,0
beware,2.000
bewilder,1.960
bewildered,1.800
bewilderedly,1.780
bewilderingly,1.920
bewilderment,2.030
bewilders,0
bewitch,2.110
bewitched,0
bewitching,2.250
beyond,1.720
Bhutan,0
bias,1.680
biases,0
bib,4.790
Bible,4.610
Bibles,0
biblical,1.970
biblically,1.960
bibliographer,3.960
bibliographical,2.780
bibliographies,0
bibliography,3.960
bibliophile,0
bibliophiles,0
bicameral,0
bicarbonate,3.710
bicentennial,2.810
bicep,4.670
biceps,4.930
bicker,3.150
bickering,0
bicycle,4.890
bicycles,0
bicyclist,4.610
bid,2.710
bidder,3.400
bidders,0
bidding,2.690
bide,1.730
bidet,0
bids,0
biennial,0
bifocal,4.100
bifocals,4.640
bifurcate,0
big,3.660
bigamist,2.830
bigamy,2.640
bigger,3.530
biggest,3.070
bighead,0
bigness,2.830
bigot,3.110
bigoted,1.960
bigots,0
bigwig,2.920
bijou,0
bike,5.000
bikini,4.960
bikinis,0
bilabial,0
bilateral,2.700
bile,4.460
bilge,0
bilinear,2.380
bilingual,3.280
bilk,0
bilked,0
bill,4.680
billboard,4.830
billboards,0
billed,2.960
billfold,4.710
billhook,0
billiard,4.550
billiards,4.610
billing,3.540
billion,3.790
billions,0
billionth,0
billow,0
billowed,0
billows,0
bills,0
Bill's,0
Billy,0
bimetallic,0
bimolecular,3.180
bimonthly,3.240
bin,4.720
binary,3.000
bind,3.400
binder,4.890
binders,0
bindery,0
binding,3.390
binds,0
bing,0
binge,3.100
bingo,4.000
binocular,4.500
binoculars,5.000
binomial,2.330
bins,0
biochemical,2.840
biochemistry,3.400
biodegradable,3.110
biographer,4.410
biographers,0
biographical,2.100
biography,3.390
biologic,2.960
biological,3.110
biologically,1.860
biologist,3.960
biologists,0
biology,3.480
bionic,2.540
biophysical,2.120
biophysicist,4.560
biopsies,0
bioscope,0
biosphere,3.220
biosynthesized,0
biotechnology,2.900
biotic,0
bipartisan,2.000
biped,0
biplane,0
biracial,3.080
birch,4.120
birches,0
bird,5.000
birdbath,4.960
birdie,3.790
birdies,0
birdlike,3.210
birds,0
